iteration,b0,b1,b2,b3,q,r,loglik,predicted,var,actual
122,-0.18023242354878805,0.7941000024360301,0.14896873043551104,0.015195517507974106,-3.455674498096638,-3.411602515592871,-9720.153635859655,-4.587298341170009,0.04431182894897085,-4.838214599128384
123,-0.1732605749250278,0.8152316496404401,0.12685528265799723,0.017771869179367003,-3.5355095994116787,-3.3651586614309323,-9719.950206564681,-4.697762456548376,0.04258138395059271,-4.896261644377908
124,-0.17858675271983784,0.7928483304811736,0.14710137009739538,0.018687785773671153,-3.468227603147622,-3.4086675003513065,-9719.817394974738,-4.767117010553863,0.04383715243370619,-4.779342505033806
125,-0.18205592088654304,0.7778472458669969,0.16224829560563547,0.0177822184249133,-3.4227687652240366,-3.438836763281342,-9719.234395313959,-4.742252925153184,0.04478622803315019,-4.956498061548865
126,-0.1836106789627917,0.7658516048684347,0.1741237045356145,0.01765281074096047,-3.3776325262684725,-3.4702016884309357,-9719.070299995072,-4.826953723173966,0.04586615691394043,-4.9738945654915065
127,-0.020912617426314423,0.8097307129310771,0.14124031122944064,0.04385371090442988,-3.476252133994379,-3.3993340136735597,-9721.22497917709,-4.893087716203044,0.04422036936533366,-4.835481802515214
128,-0.006825876634182756,0.7902362438731542,0.1589477092294682,0.0488212935827943,-3.4049925485832935,-3.444655177423984,-9721.572279018657,-4.85007883888986,0.04580581958284344,-4.763188727136664
129,0.01582288862027255,0.7817816177485096,0.16632109602608708,0.055097738895731316,-3.349763089636517,-3.4808309784431435,-9722.31340472035,-4.803770288353845,0.047330813123696996,-4.823665560107275
130,0.008883293295034574,0.8078093466171212,0.13826682942981208,0.05544998070158347,-3.4431551027960885,-3.4271124309834433,-9721.254916316704,-4.8134403539186685,0.04504780815306633,-4.875617948393806
131,-0.1857772736102718,0.7675723309387015,0.16947504603704924,0.020067025499923195,-3.3733231255721936,-3.4856328684009537,-9717.636323238263,-4.818444385310863,0.04592295793490541,-4.745440392308671
132,0.024954468622791853,0.740687770242338,0.20487645791699105,0.05956615004206605,-3.2394696024745055,-3.600297843153611,-9719.920209118658,-4.786926890154099,0.049710588895460664,-4.9622006336882984
133,-0.19528552557786927,0.7361151738650633,0.20303559909003532,0.015825934194847957,-3.2955870321537475,-3.56623557025428,-9714.759049914283,-4.8473321380571255,0.04752077475199197,-4.543406695898835
134,0.01641575001104644,0.7233309820876002,0.22674905285556923,0.05330273934839986,-3.1851064630262345,-3.6601829831530224,-9717.854133606808,-4.698350667530118,0.051201328026087574,-4.607325674441093
135,0.02048491569623434,0.7401643735413441,0.21079086105833383,0.05325572218451536,-3.2387189873597255,-3.6082976160705655,-9717.73868820068,-4.674383519305502,0.0496973254613168,-4.7919629292608885
136,0.019804762651632453,0.7361353081307709,0.21376368531371723,0.054115192803270866,-3.2352931634669675,-3.6171672154524654,-9717.42579309417,-4.747287762579883,0.04967178225396691,-4.648119759608771
